Código,Nome,Unidade,Quantidade,Total custo,Total venda,Valor lucro,%Lucro
ERS61230,CALÇA SOMEDAY,UN,3,"298,50","597,00","298,50","50,00%"
ERS61231,CALÇA SOMEDAY,UN,2,"229,00","458,00","229,00","50,00%"
ERS61290,CALÇA TRANCE,UN,3,"291,00","582,00","291,00","50,00%"
ERS61291,"CALÇA AXÉ 44, 40",UN,3,"291,00","562,60","271,60","48,27%"
ERS61300,CALÇA WHITE MET 36.38.42,UN,3,"283,50","447,89","164,39","36,70%"
ERS61301,CALÇA ELETRO 38.40,UN,2,"229,00","390,99","161,99","41,43%"
ERS61308,CALÇA ELECTRO 36.38.40,UN,2,"244,00","413,99","169,99","41,06%"
ERS61315,CALÇA SURF MUSI,UN,2,"219,00","268,91","49,91","18,56%"
ERS61334,CALÇA PENZA 38,UN,1,"89,50","179,00","89,50","50,00%"
ERS61340,"CALÇA TULA 42,36,38,40,44",UN,6,"747,00","1.349,90","602,90","44,66%"
ERS61345,"CALÇA TAMBOV 36,38",UN,1,"124,50","249,00","124,50","50,00%"
ERS61350,"CALÇA SACALINA 36,38",UN,2,"219,00","438,00","219,00","50,00%"
ERS61353,"CALÇA 40,42,36,38",UN,3,"291,00","572,30","281,30","49,15%"
ERS61358,"CALÇA 38,40,38,42",UN,3,"343,50","588,30","244,80","41,61%"
ERS61409,CALÇA SENEGAL,UN,1,"119,50","239,00","119,50","50,00%"
ERS61415,CALÇA PACIF TANZANIA,UN,1,"114,50","229,00","114,50","50,00%"
ES01,ESPONJA MAKE,UN,26,"70,98","130,00","59,02","45,40%"
ESTAMPADA,BLUSA ESTAMPADA,UN,1,"15,00","45,00","30,00","66,66%"
F01,BLUSA GOLA V,UN,1,"0,00","69,00","69,00","100,00%"
F023,REGATA TULE BORDADO BRANCA ESTAMPADA,UN,1,"20,00","59,90","39,90","66,61%"
F04,BLUSA GOLA V,UN,1,"0,00","69,00","69,00","100,00%"
F06,BLUSA BÁSICA CINZA COM BRILHO,UN,2,"25,00","144,00","119,00","82,63%"
F07,CROPPED GUIPPIR BARRA COM PÉROLAS CINZA,UN,1,"25,00","75,00","50,00","66,66%"
F0727,BLUSA SOCIAL,UN,1,"28,00","84,00","56,00","66,66%"
F08,BLUSA PELINHO,UN,3,"57,00","205,30","148,30","72,23%"
F1,FAIXA MAKE,UN,3,"19,50","44,70","25,20","56,37%"
F10,BLUSA GUIPPIR E PÉROLAS CINZA,UN,1,"30,00","89,90","59,90","66,62%"
F10023,BLUSA LINHO CINZA AMARRAR GOLA,UN,2,"56,00","168,00","112,00","66,66%"
F1066,BLUSA CINZA MANGA LONGA PARIS,UN,1,"25,00","75,00","50,00","66,66%"
F11,BLUSA SOBREPOSTA TRANSPARENTE,UN,1,"30,00","89,90","59,90","66,62%"
F1163,BOLSA PRETA,UN,1,"45,00","79,90","34,90","43,67%"
F1607,CAMISETE JEANS AMARRAR,UN,1,"25,00","75,00","50,00","66,66%"
F1608,SHORT JEANS SPIKE,UN,1,"45,00","84,00","39,00","46,42%"
F1609,SHORT NUVEM PRETO,UN,1,"45,00","135,00","90,00","66,66%"
F20,KIMONO BRANCO LINHO,UN,1,"35,00","105,00","70,00","66,66%"
F21,CALÇA BENGALINE PLUS,UN,1,"36,75","108,30","71,55","66,06%"
F22,BLUSA MARINHO LONGA BABADINHO OMBRO PLUS,UN,1,"36,75","59,90","23,15","38,64%"
F23,CIGANINHA ESTAMPADA COM ELASTICO ATRÁS PLUS,UN,1,"36,75","108,30","71,55","66,06%"
F24,BLUSA ESTAMP. FOLHAS PRETA PLUS,UN,1,"36,75","114,00","77,25","67,76%"
F25,CIGANINHA PRETA PLUS,UN,2,"73,50","203,90","130,40","63,95%"
F26,CASAQUINHO CROPPED METALASSE PRETA,UN,1,"25,00","75,00","50,00","66,66%"
F27,PARKA METALASSE ROSA OU PRETA,UN,2,"80,00","299,70","219,70","73,30%"
F28,VESTIDO CIRRE COM DETALHES ONÇA MANGA CURTA,UN,1,"30,00","128,70","98,70","76,68%"
F29,T-SHIRT MARINHO GATO PAETE,UN,1,"25,00","71,25","46,25","64,91%"
F30,BLUSA ONÇA MANGA. LONGA C/ GOLA PRETA,UN,1,"25,00","71,25","46,25","64,91%"
F31,BLUSA CINZA C/ GOLA PEDRARIAS,UN,1,"28,00","84,00","56,00","66,66%"
F33,BLUSA MALHA BORDÔ COM BRILHO EMBAIXO,UN,1,"18,00","54,00","36,00","66,66%"
F34,BLUSA LARANJA C/ BOCA ONÇA,UN,1,"18,00","54,00","36,00","66,66%"
F35,BASICA MENINA CORAÇÃO OU PETROLÉO ESCRITO FÉ,UN,2,"30,00","96,08","66,08","68,77%"
F5353,BLUSA MALHA PRETA OU LARANJA COM DET. PEDRARIAS,UN,2,"44,00","113,87","69,87","61,35%"
F54,SHORT SOCIAL PRETO E AZUL MOLINHO,UN,2,"50,00","112,50","62,50","55,55%"
F56,SHORT SOCIAL PRETO QUADRADINHOS,UN,1,"25,00","75,00","50,00","66,66%"
F57,T SHIRT SOCIAL ESTAMP. AZUL MARINHO,UN,1,"18,00","52,70","34,70","65,84%"
F58,REGATA ESTAMP. BÁSICA,UN,5,"50,00","148,00","98,00","66,21%"
F59,CIGANINHA PLUS SIZE ESTAMP,UN,3,"30,00","119,70","89,70","74,93%"
F60,REGATA PESCOÇO ESTAMP. PLUS,UN,2,"20,00","99,80","79,80","79,95%"
F6089,BOLSA LATERAL PRETA,UN,1,"45,00","99,90","54,90","54,95%"
F61,BLUSA BÁSICA CANELADA ESTAMP.,UN,7,"126,00","315,00","189,00","60,00%"
F62,T SHIRT PLUS SIZE ESTAMP,UN,2,"20,00","56,80","36,80","64,78%"
F63,MACAQUINHO RENDA E SOCIAL,UN,1,"335,00","105,00","-230,00","-219,04%"
F64,SHORT SOCIAL PRETO RENDA,UN,1,"17,50","59,90","42,40","70,78%"
F65,BLUSA CROPPED PRETO RENDA,UN,1,"17,50","49,90","32,40","64,92%"
F66,CROPPED XADREZ,UN,1,"15,00","45,00","30,00","66,66%"
F6603,BLUSA LINHO MARROM COM BEGE EM LISTRA LATERAL,UN,1,"35,00","99,00","64,00","64,64%"
F67,REGATA TIPO CHIFFON,UN,2,"20,00","59,80","39,80","66,55%"
F68,SHORT BENGALINE SOCIAL,UN,3,"54,00","145,80","91,80","62,96%"
F69,REGATA BOJO E RENDA,UN,3,"45,00","119,70","74,70","62,40%"
F70,REGATINHA CIGANINHA ESTAMP,UN,4,"60,00","180,00","120,00","66,66%"
F71,T SHIRT MILITAR,UN,1,"10,00","29,90","19,90","66,55%"
F718,REGATA BRILHO FRENTE,UN,1,"20,00","69,00","49,00","71,01%"
F72,T SHIRT ILHÓS GRATIDÃO,UN,1,"15,00","45,00","30,00","66,66%"
F73,REGATA LISA GUIPPIR,UN,3,"30,00","89,40","59,40","66,44%"
F772F,CALÇA CIRRIE BORDO,UN,1,"48,00","144,00","96,00","66,66%"
F8312,MACAQUINHO PRETO SOCIAL G,UN,1,"30,00","90,09","60,09","66,69%"
F86,CROPPED MALHA BRANCO PEROLA,UN,1,"25,00","75,00","50,00","66,66%"
F864,CAMISETE JEANS CORAÇÃO,UN,2,"50,00","150,00","100,00","66,66%"
F874,MOLETOM FINO PARIS,UN,1,"25,00","70,74","45,74","64,65%"
FB14193007 ,BLUSA COSTA NADADOR COM COLAR,UN,2,"0,00","168,00","168,00","100,00%"
FBL1033,BLUSA FIT,UN,1,"63,90","119,90","56,00","46,70%"
FD1020,COLETE PELO,UN,1,"35,00","85,00","50,00","58,82%"
FF25,BLUSA LINHO COM DETALHES TRANSPASSADO,UN,1,"35,00","94,00","59,00","62,76%"
FG28,BLUSA,UN,1,"49,90","99,00","49,10","49,59%"
FHS1006,SHORT,UN,1,"0,00","129,90","129,90","100,00%"
FJ5002,CIGANINHA JENAS LISTRA AMARRAR CINTURA,UN,1,"40,00","128,70","88,70","68,91%"
FJF075,CONJUNTO PRETO COM PEDRARIA,UN,1,"45,00","128,25","83,25","64,91%"
FL1290,BLUSA MANGA URT BRILHO ESTRELAS,UN,1,"30,00","84,30","54,30","64,41%"
FLA159,CAMISETE FLORAL OFF COM CORAL,UN,1,"25,00","75,00","50,00","66,66%"
FLB237,CAMISETE CIGANINHA LISTRA ROSA C/ PRETO C/ BRANCA,UN,1,"35,00","105,00","70,00","66,66%"
FLH003,BLUSINHA RENDA,UN,1,"30,00","40,00","10,00","25,00%"
FLW040,CROPPED BRANCA SOCIAL SEDA COM BRILHO,UN,1,"40,00","119,85","79,85","66,62%"
FM004,BLUSA LINHO CINZA REGATA COM RENDA,UN,2,"30,00","90,00","60,00","66,66%"
FO53619,SHORT,UN,1,"40,00","64,35","24,35","37,83%"
FOLHADO,FOLEADOS DE OURO,UN,2,"30,00","79,80","49,80","62,40%"
FR212269,CROPPED COM CONTAS NA VERMELHO,UN,1,"56,00","120,90","64,90","53,68%"
FSH1006,SHORT,UN,1,"58,90","129,90","71,00","54,65%"
FSH1008,SHORT DUPLO,UN,1,"49,90","89,91","40,01","44,50%"
FYE11,REGATA NADADOR SOCIAL ESTAMPADA,UN,1,"25,00","75,00","50,00","66,66%"
G11520,CASACO SUEDE,UN,2,"140,00","399,60","259,60","64,96%"
G152,SHORT TECIDO TIPO RENDA BORDO,UN,1,"30,00","89,90","59,90","66,62%"
G1718287,CALÇA ZIPER,UN,1,"98,90","198,90","100,00","50,27%"
G1718357,BLUSA MANGA RENDA,UN,1,"87,90","180,00","92,10","51,16%"
G1718467,TEE LISTRA,UN,1,"69,90","149,85","79,95","53,35%"
G1722103,VESTIDO RUSTIC,UN,1,"115,90","124,65","8,75","7,01%"
G1722233,BLUSA FESTIVA,UN,1,"69,90","149,85","79,95","53,35%"
G1722253,SAIA FESTIVA,UN,1,"103,90","223,50","119,60","53,51%"
G1911,CROPPED BRANCO TRANSPARENTE COM ELÁSTICO,UN,1,"38,00","114,00","76,00","66,66%"
G2006,CROPPED TOUCA ESPORT,UN,2,"24,00","72,00","48,00","66,66%"
G2007,BLUSA BICO LINHO AZUL,UN,1,"25,00","75,00","50,00","66,66%"
G2008,BLUSA MILITAR,UN,1,"20,00","59,90","39,90","66,61%"
G2710452,SAIA CURTA,UN,1,"69,90","102,45","32,55","31,77%"
G2718577,BLUSA FLORAL,UN,1,"65,90","141,90","76,00","53,55%"
G2718757,BLUSA ARGOLA,UN,1,"59,90","128,70","68,80","53,45%"
G2722783,BLUSA PARIS,UN,1,"58,90","128,70","69,80","54,23%"
G2723058,BLUSA FLORENCIA,UN,1,"69,90","149,85","79,95","53,35%"
G2729255,VESTIDO,UN,1,"109,90","207,90","98,00","47,13%"
G313,KIMONO LINHO,UN,2,"90,00","199,80","109,80","54,95%"
G41331,SHORT G,UN,1,"49,90","149,85","99,95","66,70%"
G918,REGATA GOLAA LISTRAS,UN,3,"45,00","132,75","87,75","66,10%"
G919,SHORT LISO ELASTANO,UN,2,"36,00","108,90","72,90","66,94%"
G920,SHORT FLORAL ELASTANO,UN,1,"20,00","56,90","36,90","64,85%"
G921,REGATA PEROLAS E BRILHO,UN,3,"54,00","153,80","99,80","64,88%"
GA094,BOLSA DE MOTO,UN,1,"0,00","84,00","84,00","100,00%"
GB02012,CAMISETE,UN,1,"0,00","99,00","99,00","100,00%"
GB02016,CAMISETE,UN,1,"0,00","99,00","99,00","100,00%"
GBH100,BOLSA MARROM,UN,1,"50,00","142,36","92,36","64,87%"
GD40051,BOLSA PEQUENA ONÇA,UN,2,"0,00","112,00","112,00","100,00%"
GF025,BLUSA CVOM RENDA MANGA CURTA AZUL,UN,1,"20,00","59,90","39,90","66,61%"
GF026,BLUSA COM RENDA MANGA CURTA AMARELA,UN,1,"20,00","59,90","39,90","66,61%"
GFD502,SHORT SOCIAL PRETO PESPONTO,UN,1,"30,00","89,90","59,90","66,62%"
GFD507,REGATA LISTRA FERRUGEM,UN,1,"25,00","37,50","12,50","33,33%"
GJ431224,BLUSA PLUS LINHO ROSA BEBE,UN,1,"60,00","159,90","99,90","62,47%"
GJK028,BLUSA SOCIAL PLUS TULE,UN,1,"55,00","151,90","96,90","63,79%"
GL01,GOLA DE LINHO,UN,6,"60,00","239,40","179,40","74,93%"
GT1077,CIGANINHA LONGA BOTÕES FRENTE PRETA,UN,1,"35,00","99,90","64,90","64,96%"
GT316,REGATA PEROLA COM AMARRAÇÃO,UN,1,"30,00","89,90","59,90","66,62%"
GW0006,T SHIRT ESTMPA ETNICA,UN,2,"20,00","58,90","38,90","66,04%"
GW0008,T SHIRT LOVE CINZA,UN,1,"23,00","69,00","46,00","66,66%"
GW1605,T SHIRT ZIPER E BRILHO,UN,2,"56,00","168,00","112,00","66,66%"
GXM281,MACAQUINHO COLORIDO SHORT SAIA,UN,2,"100,00","179,82","79,82","44,38%"
GXM58,REGATINHA RENDA COM ELASTANO PRETA E OFF,UN,2,"100,00","289,85","189,85","65,49%"
H001,T SHIRT GRAFITE PEDRARIAS GOLA,UN,1,"25,00","75,00","50,00","66,66%"
H1042,BOLSA LATERAL BEGE ZIPER FRENTE,UN,1,"30,00","89,90","59,90","66,62%"
H1060,BOLSA PRETA ZIPER FRENTE ALÇA LARGA,UN,1,"45,00","135,00","90,00","66,66%"
H1065,BOLSA LATERAL BEGE,UN,1,"45,00","149,85","104,85","69,96%"
H1072,BOLSA MARROM TIPO SACO,UN,1,"65,00","195,00","130,00","66,66%"
H1110,BOLSA MARROM MÃO,UN,1,"50,00","149,85","99,85","66,63%"
H1116,BOLSA SACO MARROM KHAKI,UN,1,"50,00","149,85","99,85","66,63%"
H1117,BOLSA PRETA COM REPARTIÇÕES,UN,1,"50,00","140,00","90,00","64,28%"
H1126,BOLSA PRETA FRISOS E CHAVEIRO,UN,1,"45,00","135,00","90,00","66,66%"
H1138,BOLSA LATERAL PRETA SPIKES PRATA,UN,1,"30,00","89,90","59,90","66,62%"
H1141,BOLSA LATERAL CAFÉ COM ZIPER EMBAIXO,UN,1,"30,00","89,90","59,90","66,62%"
H1146,MOCHILA MARROM,UN,1,"55,00","165,00","110,00","66,66%"
H1164,BOLSA BEGE COM MARROM SOCIAL,UN,1,"50,00","149,85","99,85","66,63%"
H1172,BOLSA MARROM LISA,UN,1,"50,00","149,85","99,85","66,63%"
H1188,BOLSA PRETA ZIPER LATERAL,UN,1,"45,00","149,85","104,85","69,96%"
H1275,BOLSA PRETA COSTURA FRENTE,UN,1,"45,00","149,85","104,85","69,96%"
H1283,BOLSA LATERAL KHAKI,UN,1,"35,00","105,00","70,00","66,66%"
H1297,BOLSA LATERAL BEGE ESCURO,UN,1,"45,00","149,85","104,85","69,96%"
H1300,MOCHILA BEGE,UN,1,"55,00","149,85","94,85","63,29%"
H1471,BOLSA MARROM COM TAXAS,UN,1,"50,00","149,85","99,85","66,63%"
H1481,MOCHILA PRETA,UN,1,"55,00","165,00","110,00","66,66%"
H1492,BOLSA LATERAL SPIKE,UN,1,"25,00","128,70","103,70","80,57%"
H1497,BOLSA LATERAL BEGE,UN,1,"35,00","73,50","38,50","52,38%"
H1597,BOLSA PRETA VERNIZ,UN,1,"68,00","189,00","121,00","64,02%"
H20,SHORTINHO SOLTINHO ESTAMPADO,UN,3,"30,00","88,05","58,05","65,92%"
H2005,BOLSA LATERAL PRETA,UN,1,"35,00","105,00","70,00","66,66%"
H2010,BOLSA LATERAL BEGE,UN,1,"35,00","98,70","63,70","64,53%"
H2021,BOLSA LATERAL FERRUGEM C/ BRILHO FRENTE,UN,1,"40,00","128,70","88,70","68,91%"
H22,BOLSA,UN,1,"0,00","108,00","108,00","100,00%"
H586,CARTEIRA,UN,1,"0,00","37,50","37,50","100,00%"
H8052,T SHIRT ESTAMPADA COM PEROLAS DELICADA,UN,1,"25,00","75,00","50,00","66,66%"
H8053,T SHIRT ESTAMPADA COM PEROLAS DELICADA,UN,1,"25,00","75,00","50,00","66,66%"
H842,BOLSA MARROM,UN,1,"65,00","168,00","103,00","61,30%"
H879,BOLSA MARROM COM BEGE,UN,1,"65,00","168,00","103,00","61,30%"
H880,BLUSA,UN,2,"20,00","70,00","50,00","71,42%"
H891,BOLSA SAQUINHO P/B,UN,1,"65,00","153,00","88,00","57,51%"
HA75,CARTEIRA,UN,2,"0,00","93,95","93,95","100,00%"
HC1032,JAQUETA COURO CAROL,UN,1,"70,50","133,95","63,45","47,36%"
HC2065,BLUSA SOCIAL BRANCA ESTAMP. COM TULE E PEDRARIAS,UN,1,"30,00","89,90","59,90","66,62%"
HCKH06,JAQUETA CAROL,UN,1,"69,90","174,75","104,85","60,00%"
HD6009,CARTEIRA PEQUENA,UN,1,"18,00","45,00","27,00","60,00%"
HD9101,T-SHIRT LOVE PAETE BRANCA,UN,1,"25,00","75,00","50,00","66,66%"
HF535,BLUSA LINHO COM DETALHES EM BRILHO,UN,1,"35,00","99,00","64,00","64,64%"
HJ619,BLUSA TECIDO FLORAL CINZA COM PEDRAS,UN,2,"50,00","150,00","100,00","66,66%"
HJ886,COLETES NYLON COM PELO MARROM,UN,3,"180,00","514,96","334,96","65,04%"
HL007,REGATINHA COM RENDA,UN,2,"30,00","90,00","60,00","66,66%"
HM007,MOLETOM CORAÇÃO,UN,1,"35,00","105,00","70,00","66,66%"
HQ15028,JAQUETA,UN,1,"77,00","189,90","112,90","59,45%"
HQ15031,JAQUETA,UN,1,"77,00","195,00","118,00","60,51%"
HQ593,BLUSA SP,UN,2,"90,00","199,80","109,80","54,95%"
HQ7029,SAIA LISTRAS AZUL COM BRANCO JEANS,UN,1,"35,00","128,70","93,70","72,80%"
HQ856,REGATA ESTAMPADA GG,UN,2,"24,00","90,00","66,00","73,33%"
HQ857,REGATA SOCIAL FLORAL,UN,1,"15,00","22,50","7,50","33,33%"
HQ858,T SHIRT SOCIAL AUZL MARINHO GUIPPIR PEROLAS,UN,1,"25,00","75,00","50,00","66,66%"
HQ859,T SHIRT SPORT P,UN,2,"20,00","70,00","50,00","71,42%"
HQ909,BLUSA MNAGA CURTA ESTAMP. C/ VAZADO GOLA E BRAÇO,UN,1,"30,00","59,90","29,90","49,91%"
HR110,CARTEIRA,UN,1,"0,00","54,90","54,90","100,00%"
HR220,CARTEIRA,UN,1,"0,00","49,90","49,90","100,00%"
HV003,REGATA LINHO,UN,1,"30,00","79,00","49,00","62,02%"
HV178,CASACO MOLETOM,UN,2,"120,00","319,80","199,80","62,47%"
HY08,KIMONO ARCO ÍRIS LINHO,UN,1,"35,00","105,00","70,00","66,66%"
HY080,BLUSA LINHO BEGE CORAÇÃO OU ROSA,UN,2,"70,00","210,00","140,00","66,66%"
HY0810,REGATA LINHO VERMELHA,UN,1,"20,00","59,90","39,90","66,61%"
HY0826,BLUSA LINHO BRANCA AMPLA FINA,UN,1,"35,00","105,00","70,00","66,66%"
HY707,JAQUETA METALASSE,UN,2,"140,00","340,76","200,76","58,91%"
HZ100,BLUSA SOCIAL AZUL COM TELA MANGA,UN,1,"30,00","89,00","59,00","66,29%"
HZ8332,REGATA PRETA GUIPPIR SOCIAL,UN,1,"18,00","56,90","38,90","68,36%"
HZ836,REGATA GUIPPIR ROSE SOCIAL,UN,1,"18,00","41,93","23,93","57,07%"
ID39112,CASACO,UN,1,"0,00","166,65","166,65","100,00%"
IM36214,BLUSA AMPLA LOBO,UN,1,"0,00","78,00","78,00","100,00%"
IR912196,BLUSA,UN,1,"69,90","104,89","34,99","33,35%"
J003,BLUSA,UN,1,"45,00","99,00","54,00","54,54%"
J050,CAMISETE TODO EM RENDA,UN,1,"35,00","90,09","55,09","61,14%"
J1156,MACAQUINHO PRETO GG,UN,1,"45,00","135,00","90,00","66,66%"
J1382,BLUSA,UN,1,"33,00","75,90","42,90","56,52%"
J191,CASACO CURTO COM BOTÕES,UN,2,"80,00","218,79","138,79","63,43%"
J195,BLAZER,UN,6,"180,00","548,70","368,70","67,19%"
J198,BLUSA LINHO,UN,6,"270,00","781,26","511,26","65,44%"
J2022,JAQUETA DE COURO,UN,6,"0,00","1.545,00","1545,00","100,00%"
J2202,MOLETOM PEITO LOVE PRATA,UN,1,"35,00","105,00","70,00","66,66%"
J262,BLUSA GUIPPIR,UN,3,"45,00","95,00","50,00","52,63%"
J263,BLUSA AMARELA M,UN,1,"28,00","58,80","30,80","52,38%"
J264,CROPPED,UN,1,"13,00","35,00","22,00","62,85%"
J265,CROPPDS,UN,6,"60,00","205,00","145,00","70,73%"
J3061,MACAQUINHO COLORIDO,UN,1,"40,00","120,00","80,00","66,66%"
J3069,MACAQUINHO COLORIDO,UN,1,"40,00","120,00","80,00","66,66%"
J358,BLUSA BATA,UN,1,"85,87","69,90","-15,97","-22,84%"
J3886,MACAQUINHO MIDI PRETO OU VERDE,UN,2,"90,00","299,70","209,70","69,96%"
J4757,SHORT EMPORIO,UN,1,"0,00","149,85","149,85","100,00%"
J4776,CALÇA EMPORIO,UN,1,"0,00","149,00","149,00","100,00%"
J4862,CALÇA EMPORIO,UN,1,"0,00","159,00","159,00","100,00%"
J4911,SHORT EMPORIO,UN,1,"0,00","134,86","134,86","100,00%"
J4913,SHORT EMPORIO,UN,1,"74,92","59,90","-15,02","-25,07%"
J4918,SHORT EMPORIO,UN,2,"74,92","184,28","109,36","59,34%"
J5027,CALÇA EMPORIO,UN,1,"0,00","159,00","159,00","100,00%"
J5094,CALÇA EMPORIO,UN,1,"0,00","148,96","148,96","100,00%"
J5165,SHORT EMPORIO,UN,2,"0,00","284,74","284,74","100,00%"
J5190,CALÇA EMPORIO,UN,1,"0,00","149,00","149,00","100,00%"
J5556,CALÇA EMPORIO,UN,1,"84,00","168,00","84,00","50,00%"
J855,CONJUNTO JEANS,UN,1,"45,00","128,25","83,25","64,91%"
J856,MACAQUINHO DUAS CORES JUSTO,UN,4,"140,00","409,75","269,75","65,83%"
J8802,BLUSA COM RENDA E LAÇO BOLSINHO,UN,6,"96,00","324,00","228,00","70,37%"
JA000201,JAQUETA ECOLOGICA,UN,4,"639,96","1.042,12","402,16","38,59%"
JA000301,JAQUETA ECOLOGICA,UN,1,"134,99","299,01","164,02","54,85%"
JAQUETA,JAQUETA DANI,UN,1,"249,00","495,00","246,00","49,69%"
JD41,REGATA POA BRANCA COMPEROLAS,UN,1,"25,00","71,20","46,20","64,88%"
JD606,SHORT SOCIAL AZUL,UN,1,"35,00","49,50","14,50","29,29%"
JE1022,CALÇA EMPORIO,UN,1,"0,00","89,40","89,40","100,00%"
JE1027,SHORT EMPORIO,UN,3,"149,84","214,45","64,61","30,12%"
JE1224,SHORT EMPORIO,UN,2,"0,00","284,67","284,67","100,00%"
JE1309,SHORT EMPORIO,UN,3,"74,92","379,60","304,68","80,26%"
JE1418,SHORT EMPORIO,UN,2,"149,84","159,80","9,96","6,23%"
JE1472,SHORT EMPORIO,UN,3,"0,00","434,55","434,55","100,00%"
JE1488,CALÇA EMPORIO,UN,1,"0,00","159,00","159,00","100,00%"
JE1495,SHORT FEMININO EMPORI,UN,3,"0,00","399,31","399,31","100,00%"
JE1870,CALÇA EMPORIO,UN,1,"0,00","52,90","52,90","100,00%"
JE1876,CALÇA EMPORIO,UN,1,"0,00","159,90","159,90","100,00%"
JE1956,CALÇA EMPORIO,UN,1,"84,00","151,10","67,10","44,40%"
JE890,SHORT EMPORIO,UN,1,"0,00","119,89","119,89","100,00%"
JE942,CALÇA EMPORIO,UN,4,"74,50","391,90","317,40","80,99%"
JF173,BOLSA PEQUENA,UN,1,"28,00","65,00","37,00","56,92%"
JF329,BOLSA PEQUENA,UN,1,"28,00","63,80","35,80","56,11%"
JF332,BOLSA PEQUENA,UN,1,"28,00","75,00","47,00","62,66%"
JF489,BOLSA PRETA,UN,1,"20,00","59,90","39,90","66,61%"
JF58899,VESTIDO CAMISETE JEANS,UN,1,"35,00","105,00","70,00","66,66%"
JJ047,VESTIDO,UN,1,"53,00","112,69","59,69","52,96%"
JL011,REGATA COM DETALHE EM MADEIRA,UN,1,"25,00","75,00","50,00","66,66%"
JL36,BLUSA PELINHO,UN,4,"120,00","351,55","231,55","65,86%"
JLV0013,CONJUNTO FLORAL,UN,1,"68,90","142,34","73,44","51,59%"
JM318,BLUSA LINHO MESCLA COM GUIPPIR OMBRO,UN,1,"55,00","159,90","104,90","65,60%"
JNL8859,VESTIDOS DIVERSOS,UN,1,"68,00","142,36","74,36","52,23%"
JQ101,JAQUETA MASC.,UN,1,"90,00","249,90","159,90","63,98%"
JQ12,JAQUETINHA MOLETOM,UN,2,"76,00","164,90","88,90","53,91%"
JQ61234,JAQUETA JEANS,UN,1,"104,50","209,00","104,50","50,00%"
JQ6130,JAQUETA JEANS,UN,1,"130,00","269,80","139,80","51,81%"
JQ6259,CASACO,UN,2,"50,00","139,80","89,80","64,23%"
JQ70,JAQUETA,UN,1,"70,00","189,00","119,00","62,96%"
JQ70D,JAQUETA JEANS,UN,1,"70,00","149,85","79,85","53,28%"
JQ801,JAQUETA,UN,4,"320,00","719,55","399,55","55,52%"
JQ91108,CAMISETA JEANS LISTRA,UN,1,"35,00","121,20","86,20","71,12%"
JQF18733,JAQUETA TRICO GOLA ALTA,UN,2,"113,80","244,80","131,00","53,51%"
JTS12183,JAQUETA KURGAN P.M,UN,2,"269,00","457,30","188,30","41,17%"
JU11,CARTEIRA,UN,2,"30,00","79,80","49,80","62,40%"
JU12,CARTEIRA,UN,2,"40,00","89,90","49,90","55,50%"
JW775,T SHIRT GOLA V BRILHO,UN,1,"23,00","69,00","46,00","66,66%"
JW781,T SHIRT ROSE BRILHO E PRETA,UN,2,"46,00","138,00","92,00","66,66%"
JY001,BLUSA LINHO NUDE,UN,1,"35,00","93,05","58,05","62,38%"
JZW27229,BLUSA PLUS ROSA C/ CINZA,UN,1,"30,00","94,05","64,05","68,10%"
JZWL201,CARDIGÃ,UN,3,"90,00","315,00","225,00","71,42%"
JZWOM27111 ,REGATA MANCHADA CORAÇÃO,UN,1,"25,00","71,25","46,25","64,91%"
K016,CROPPED PRETO COM PEDRARIAS,UN,1,"15,00","45,00","30,00","66,66%"
K017,CROPPED SORTIDOS,UN,4,"40,00","140,00","100,00","71,42%"
K1011,BLUSA CACHORRO,UN,2,"20,00","70,00","50,00","71,42%"
K1012,BLAZER,UN,4,"220,00","584,41","364,41","62,35%"
K1115,CAMISA,UN,1,"40,00","128,70","88,70","68,91%"
K1212,MACACÃO CURTO M,UN,1,"55,00","165,00","110,00","66,66%"
K1213,BLUSA VERMELHAG/GG,UN,1,"25,00","75,00","50,00","66,66%"
K1222,BLUSA TRAPUS,UN,3,"42,00","59,70","17,70","29,64%"
K124755,CARTEIRA AMARELA E ROSA C/ DOURADO,UN,5,"39,90","191,51","151,61","79,16%"
K1436,BLUSA,UN,3,"28,95","190,80","161,85","84,82%"
K1456,BLUSA TRAPUS,UN,3,"161,10","155,09","-6,01","-3,87%"
K1461,BLUSA TRAPUS,UN,1,"0,00","115,83","115,83","100,00%"
K1465,SHORT RENDA,UN,6,"210,00","314,29","104,29","33,18%"
K1471,BLUSA,UN,3,"64,35","312,29","247,94","79,39%"
K1480,BLUSA TRAPUS,UN,2,"0,00","141,13","141,13","100,00%"
K1484,BLUSA RENDA,UN,2,"33,00","95,90","62,90","65,58%"
K28,REGATINHA ALCINHA AZUL PEDRARIA,UN,1,"37,00","111,00","74,00","66,66%"
K2B1,CIGANINHA COM BABADO MARINHO,UN,1,"27,90","84,00","56,10","66,78%"
K2B2,CALÇA MOLINHA MALHA VERDE OU PRETA,UN,2,"79,80","239,80","160,00","66,72%"
K2B3,CALÇA MONTARIA ZÍPER PRETA,UN,2,"88,80","266,80","178,00","66,71%"
K2B4,CALÇA TALISATA SOCIAL PRETA,UN,3,"137,70","405,80","268,10","66,06%"
K2B5,CALÇA MONATRIA SOLETAI CIRRIE ZÍPER,UN,1,"47,90","146,70","98,80","67,34%"
